Rank,Year,Name,Frequency
40,2003,Hayden,232
41,2003,Christopher,229
42,2003,Harry,210
43,2003,Anthony,209
44,2003,Isaac,201
44,2003,Joel,201
45,2003,Tyler,185
46,2003,Sebastian,184
47,2003,Aaron,182
48,2003,Oscar,181
49,2003,Caleb,173
50,2003,Logan,166
51,2003,Aidan,163
52,2003,Kyle,158
53,2003,Alex,153
53,2003,John,153
54,2003,Brandon,149
55,2003,Christian,147
56,2003,Peter,145
57,2003,Callum,143
57,2003,Justin,143
58,2003,Charlie,142
58,2003,Jesse,142
58,2003,Lucas,142
59,2003,David,138
60,2003,Cody,133
60,2003,Marcus,133
61,2003,Brock,131
62,2003,George,128
63,2003,Declan,126
63,2003,Jonathan,126
64,2003,Hamish,125
65,2003,Aiden,120
66,2003,Ali,118
66,2003,Bradley,118
67,2003,Jason,117
67,2003,Jeremy,117
68,2003,Kai,113
69,2003,Ben,112
70,2003,Zac,111
71,2003,Sean,107
72,2003,Brodie,106
72,2003,Charles,106
72,2003,Elijah,106
72,2003,Timothy,106
73,2003,Rhys,105
73,2003,Toby,105
74,2003,Flynn,103
74,2003,Mason,103
75,2003,Corey,99
76,2003,Adrian,96
76,2003,Dominic,96
76,2003,Owen,96
76,2003,Robert,96
77,2003,Seth,94
78,2003,Brayden,93
79,2003,Brendan,92
79,2003,Tyson,92
80,2003,Darcy,91
1,2002,Joshua,1008
2,2002,Jack,845
3,2002,Lachlan,841
4,2002,Thomas,692
5,2002,Ethan,658
6,2002,Nicholas,626
7,2002,James,616
8,2002,Daniel,613
9,2002,Benjamin,608
10,2002,William,602
11,2002,Matthew,563
12,2002,Liam,554
13,2002,Luke,530
14,2002,Samuel,506
15,2002,Jacob,458
16,2002,Dylan,448
17,2002,Ryan,438
18,2002,Jayden,419
19,2002,Alexander,402
20,2002,Jordan,395
21,2002,Michael,357
22,2002,Nathan,350
23,2002,Riley,335
24,2002,Connor,329
25,2002,Harrison,327
26,2002,Jake,311
27,2002,Blake,299
28,2002,Mitchell,295
29,2002,Bailey,288
30,2002,Zachary,286
31,2002,Jackson,277
32,2002,Adam,275
33,2002,Cameron,273
34,2002,Noah,264
35,2002,Cooper,258
36,2002,Andrew,255
37,2002,Joseph,249
38,2002,Patrick,247
39,2002,Max,240
40,2002,Oliver,232
41,2002,Angus,228
42,2002,Anthony,226
43,2002,Joel,224
44,2002,Harry,222
45,2002,Christopher,218
46,2002,Hayden,213
47,2002,Kyle,196
48,2002,Isaac,192
49,2002,Aaron,187
50,2002,Tyler,179
51,2002,Caleb,175
52,2002,David,172
53,2002,Aidan,170
53,2002,Alex,170
54,2002,Callum,164
55,2002,Sebastian,163
56,2002,John,155
57,2002,Cody,145
57,2002,Timothy,145
58,2002,Brandon,140
58,2002,Sean,140
59,2002,Christian,139
59,2002,Jason,139
60,2002,Corey,137
61,2002,Zac,136
62,2002,Lucas,134
63,2002,Jeremy,132
64,2002,Jonathan,131
65,2002,Declan,128
65,2002,Justin,128
66,2002,Aiden,127
66,2002,Jesse,127
67,2002,George,124
68,2002,Logan,123
68,2002,Oscar,123
68,2002,Peter,123
69,2002,Marcus,120
70,2002,Bradley,118
71,2002,Brayden,116
72,2002,Henry,114
73,2002,Ali,113
74,2002,Ben,109
75,2002,Darcy,105
76,2002,Brendan,103
76,2002,Charlie,103
77,2002,Dominic,101
78,2002,Hamish,98
78,2002,Rhys,98
79,2002,Charles,97
79,2002,Edward,97
80,2002,Gabriel,96
81,2002,Sam,94
82,2002,Flynn,93
82,2002,Jamie,93
82,2002,Robert,93
82,2002,Zane,93
83,2002,Brock,91
83,2002,Kai,91
84,2002,Jai,90
85,2002,Adrian,86
1,2001,Joshua,1021
2,2001,Jack,860
3,2001,Lachlan,813
4,2001,Thomas,741
5,2001,James,686
6,2001,Daniel,646
7,2001,Matthew,623
8,2001,Nicholas,607
8,2001,William,607
9,2001,Benjamin,602
10,2001,Jacob,548
11,2001,Luke,512
12,2001,Liam,511
13,2001,Samuel,492
14,2001,Dylan,491
15,2001,Ryan,468
16,2001,Ethan,449
17,2001,Alexander,435
17,2001,Michael,435
18,2001,Nathan,418
19,2001,Jordan,412
20,2001,Mitchell,385
21,2001,Harrison,378
22,2001,Jake,356
23,2001,Jayden,327
24,2001,Connor,318
25,2001,Cameron,312
26,2001,Jackson,310
27,2001,Blake,308
28,2001,Bailey,300
29,2001,Riley,299
30,2001,Adam,295
31,2001,Andrew,289
32,2001,Patrick,281
33,2001,Zachary,278
34,2001,Christopher,276
35,2001,Anthony,261
36,2001,Joseph,260
37,2001,Noah,238
38,2001,Aaron,237
39,2001,Kyle,229
40,2001,David,227
41,2001,Oliver,226
42,2001,Joel,224
43,2001,Isaac,220
44,2001,Hayden,217
45,2001,Angus,209
46,2001,Harry,205
47,2001,Cooper,195
48,2001,Tyler,190
49,2001,Caleb,184
50,2001,Callum,181
50,2001,John,181
51,2001,Max,175
52,2001,Jesse,172
53,2001,Bradley,165
54,2001,Brandon,161
55,2001,Jeremy,159
55,2001,Justin,159
56,2001,Timothy,158
57,2001,Brendan,157
57,2001,Cody,157
58,2001,Jonathan,149
59,2001,Alex,145
60,2001,Jason,144
61,2001,Peter,142
62,2001,Christian,138
62,2001,Corey,138
63,2001,Sean,135
64,2001,Zac,133
65,2001,Declan,129
66,2001,George,124
67,2001,Logan,123
68,2001,Oscar,122
69,2001,Marcus,117
70,2001,Rhys,115
71,2001,Henry,112
72,2001,Jarrod,110
73,2001,Aidan,109
73,2001,Robert,109
74,2001,Edward,108
74,2001,Lucas,108
75,2001,Sebastian,107
76,2001,Charles,103
77,2001,Charlie,99
78,2001,Aiden,98
79,2001,Kye,97
80,2001,Ali,96
80,2001,Jai,96
81,2001,Mark,95
81,2001,Sam,95
82,2001,Reece,93
83,2001,Zane,92
84,2001,Brayden,91
84,2001,Jamie,91
85,2001,Darcy,89
86,2001,Jye,88
87,2001,Kevin,86
88,2001,Flynn,85
89,2001,Hamish,83
1,2000,Joshua,1039
2,2000,Jack,888
3,2000,Thomas,818
4,2000,Lachlan,810
5,2000,James,755
5,2000,Matthew,755
6,2000,Daniel,741
7,2000,Benjamin,640
8,2000,Nicholas,639
9,2000,William,630
10,2000,Jacob,599
11,2000,Ryan,576
12,2000,Liam,558
13,2000,Luke,546
13,2000,Samuel,546
14,2000,Dylan,495
15,2000,Michael,453
16,2000,Nathan,450
17,2000,Mitchell,438
18,2000,Alexander,425
19,2000,Ethan,414
20,2000,Jordan,410
21,2000,Jake,380
22,2000,Jayden,340
23,2000,Andrew,339
24,2000,Harrison,333
25,2000,Cameron,325
26,2000,Christopher,322
27,2000,Adam,319
28,2000,Jackson,315
29,2000,Zachary,311
30,2000,Connor,305
31,2000,Blake,304
32,2000,Kyle,301
33,2000,Bailey,278
34,2000,Riley,268
35,2000,Anthony,266
36,2000,Patrick,257
37,2000,Joseph,250
38,2000,Isaac,241
39,2000,David,234
40,2000,Joel,229
41,2000,Aaron,227
42,2000,Oliver,210
43,2000,Hayden,207
44,2000,Angus,206
45,2000,John,205
46,2000,Brandon,203
47,2000,Bradley,198
48,2000,Cooper,197
49,2000,Jesse,196
50,2000,Jason,186
51,2000,Harry,182
52,2000,Timothy,176
52,2000,Tyler,176
53,2000,Cody,170
54,2000,Justin,166
54,2000,Max,166
55,2000,Callum,160
56,2000,Caleb,155
57,2000,Jarrod,154
58,2000,Corey,152
59,2000,Brendan,146
59,2000,Peter,146
60,2000,Sean,142
61,2000,Aidan,139
62,2000,Kevin,138
63,2000,Jonathan,136
63,2000,Robert,136
64,2000,Logan,133
65,2000,Alex,132
66,2000,Rhys,131
67,2000,Christian,130
67,2000,Jeremy,130
68,2000,Lucas,129
69,2000,Noah,126
70,2000,George,120
71,2000,Oscar,117
72,2000,Henry,116
73,2000,Marcus,112
74,2000,Reece,110
75,2000,Ali,107
75,2000,Sam,107
76,2000,Steven,106
77,2000,Zac,105
78,2000,Adrian,104
79,2000,Aiden,103
80,2000,Charles,95
80,2000,Mark,95
81,2000,Brayden,92
81,2000,Bryce,92
81,2000,Charlie,92
81,2000,Edward,92
82,2000,Brock,91
82,2000,Brodie,91
82,2000,Dominic,91
82,2000,Jamie,91
83,2000,Mathew,90
83,2000,Sebastian,90
83,2000,Tristan,90
1,1999,Joshua,999
2,1999,Jack,921
3,1999,Lachlan,920
4,1999,Thomas,865
5,1999,James,809
6,1999,Matthew,778
7,1999,Daniel,771
8,1999,Nicholas,694
9,1999,William,633
10,1999,Jacob,580
11,1999,Liam,579
12,1999,Benjamin,566
13,1999,Luke,560
14,1999,Samuel,559
15,1999,Dylan,480
16,1999,Michael,466
17,1999,Ryan,450
18,1999,Nathan,445
19,1999,Jake,444
20,1999,Mitchell,441
21,1999,Jordan,440
22,1999,Alexander,418
23,1999,Andrew,358
24,1999,Harrison,355
25,1999,Christopher,343
26,1999,Jayden,338
27,1999,Kyle,323
28,1999,Adam,319
28,1999,Blake,319
29,1999,Bailey,295
30,1999,Cameron,291
31,1999,Connor,287
32,1999,Zachary,283
33,1999,Ethan,273
34,1999,Jackson,268
35,1999,Patrick,267
36,1999,Anthony,256
37,1999,David,248
38,1999,Joseph,246
39,1999,Aaron,238
40,1999,Joel,232
41,1999,Isaac,224
42,1999,Brandon,222
43,1999,Timothy,215
44,1999,John,214
45,1999,Hayden,207
46,1999,Angus,204
47,1999,Bradley,203
48,1999,Jesse,201
49,1999,Corey,194
50,1999,Jarrod,188
51,1999,Callum,183
52,1999,Jason,180
53,1999,Peter,178
54,1999,Oliver,176
55,1999,Riley,171
56,1999,Max,169
57,1999,Harry,165
57,1999,Tyler,165
58,1999,Cody,164
58,1999,Cooper,164
59,1999,Christian,163
60,1999,Justin,155
61,1999,Jonathan,152
62,1999,Jeremy,150
62,1999,Sean,150
63,1999,Brendan,149
64,1999,Aidan,147
65,1999,Kevin,141
66,1999,Caleb,138
67,1999,Mark,136
68,1999,George,135
69,1999,Rhys,126
69,1999,Tristan,126
70,1999,Alex,125
71,1999,Brodie,123
72,1999,Hamish,120
72,1999,Robert,120
73,1999,Charles,114
73,1999,Henry,114
74,1999,Lucas,110
75,1999,Brock,108
76,1999,Dominic,107
77,1999,Dean,105
78,1999,Mathew,103
78,1999,Steven,103
79,1999,Brayden,102
80,1999,Reece,99
81,1999,Jared,97
82,1999,Edward,96
82,1999,Sam,96
83,1999,Aiden,95
83,1999,Darcy,95
83,1999,Zac,95
84,1999,Scott,94
85,1999,Noah,93
86,1999,Jamie,91
86,1999,Logan,91
87,1999,Adrian,89
88,1999,Oscar,88
1,1998,Joshua,1016
2,1998,Jack,986
3,1998,Lachlan,842
4,1998,Matthew,823
5,1998,James,790
6,1998,Daniel,765
6,1998,Thomas,765
7,1998,Nicholas,679
8,1998,Benjamin,579
9,1998,William,561
10,1998,Luke,555
11,1998,Liam,547
12,1998,Jacob,537
13,1998,Michael,534
14,1998,Jordan,523
14,1998,Samuel,523
15,1998,Jake,504
16,1998,Alexander,475
17,1998,Mitchell,466
18,1998,Dylan,460
19,1998,Ryan,455
20,1998,Nathan,453
21,1998,Jayden,415
22,1998,Christopher,407
23,1998,Andrew,377
24,1998,Kyle,350
25,1998,Blake,340
26,1998,Connor,333
27,1998,Zachary,326
28,1998,Cameron,323
29,1998,Adam,321
30,1998,Ethan,297
31,1998,Patrick,291
32,1998,Harrison,276
33,1998,Brandon,265
34,1998,Aaron,262
35,1998,Anthony,258
36,1998,Jackson,251
37,1998,Joseph,250
38,1998,Bradley,249
39,1998,Hayden,247
39,1998,Jesse,247
40,1998,David,245
41,1998,Bailey,234
42,1998,Isaac,216
42,1998,Timothy,216
43,1998,Joel,212
44,1998,Jason,211
45,1998,John,202
46,1998,Angus,194
46,1998,Callum,194
47,1998,Justin,187
48,1998,Corey,186
49,1998,Sean,175
50,1998,Jarrod,174
51,1998,Brendan,168
52,1998,Harry,164
52,1998,Oliver,164
53,1998,Tyler,163
54,1998,Alex,159
54,1998,Peter,159
55,1998,Cooper,154
56,1998,Jonathan,151
57,1998,Riley,150
58,1998,Christian,148
59,1998,Caleb,143
59,1998,Cody,143
60,1998,Jeremy,140
61,1998,Robert,139
62,1998,George,136
63,1998,Mark,132
64,1998,Max,130
65,1998,Brock,127
66,1998,Aidan,123
67,1998,Charles,120
68,1998,Kevin,117
69,1998,Sam,116
70,1998,Lucas,114
71,1998,Dean,113
72,1998,Rhys,112
73,1998,Reece,111
74,1998,Zac,107
75,1998,Brodie,104
76,1998,Hamish,103
77,1998,Tristan,100
78,1998,Paul,99
79,1998,Scott,98
80,1998,Travis,96
81,1998,Steven,95
82,1998,Brayden,93
83,1998,Ben,92
83,1998,Bryce,92
84,1998,Dominic,91
84,1998,Jamie,91
85,1998,Henry,90
86,1998,Edward,88
86,1998,Tyson,88
87,1998,Adrian,86
87,1998,Mathew,86
88,1998,Noah,85
1,1997,Joshua,1296
2,1997,Daniel,880
3,1997,James,872
4,1997,Matthew,838
5,1997,Jack,828
6,1997,Thomas,752
7,1997,Lachlan,714
8,1997,Benjamin,680
9,1997,Nicholas,634
10,1997,Liam,617
11,1997,Luke,599
12,1997,Dylan,594
13,1997,Michael,580
14,1997,Jake,553
15,1997,Samuel,552
16,1997,Jacob,528
17,1997,Jordan,508
18,1997,William,494
19,1997,Nathan,493
20,1997,Mitchell,490
21,1997,Alexander,486
22,1997,Christopher,463
23,1997,Andrew,448
24,1997,Ryan,442
25,1997,Jayden,384
26,1997,Adam,355
27,1997,Brandon,341
28,1997,Blake,338
29,1997,Bradley,310
30,1997,David,305
31,1997,Hayden,299
32,1997,Aaron,294
33,1997,Cameron,282
33,1997,Kyle,282
34,1997,Zachary,278
35,1997,Connor,274
36,1997,Patrick,263
37,1997,Joseph,259
38,1997,Ethan,258
38,1997,Jesse,258
39,1997,Anthony,254
40,1997,Timothy,251
41,1997,Jackson,239
42,1997,Harrison,234
43,1997,Joel,232
44,1997,John,229
45,1997,Jason,220
46,1997,Justin,219
47,1997,Brendan,205
48,1997,Corey,201
49,1997,Bailey,196
50,1997,Sean,193
51,1997,Peter,185
52,1997,Robert,184
52,1997,Tyler,184
53,1997,Jarrod,177
54,1997,Isaac,169
55,1997,Jonathan,167
56,1997,Caleb,166
57,1997,Alex,165
57,1997,Cody,165
57,1997,Mark,165
58,1997,Jeremy,155
59,1997,Angus,154
60,1997,Scott,143
61,1997,Kevin,138
62,1997,George,137
63,1997,Oliver,134
63,1997,Rhys,134
64,1997,Dean,131
65,1997,Harry,128
66,1997,Max,124
67,1997,Steven,123
68,1997,Callum,122
69,1997,Sam,121
70,1997,Henry,118
71,1997,Brodie,117
71,1997,Dominic,117
72,1997,Brock,116
72,1997,Hamish,116
73,1997,Aidan,111
74,1997,Christian,110
74,1997,Riley,110
75,1997,Mathew,107
76,1997,Edward,106
76,1997,Paul,106
77,1997,Adrian,105
78,1997,Travis,104
79,1997,Lucas,103
80,1997,Brayden,102
81,1997,Ben,101
82,1997,Jamie,100
83,1997,Bryce,94
83,1997,Simon,94
84,1997,Reece,92
85,1997,Shaun,89
86,1997,Marcus,87
87,1997,Richard,86
88,1997,Ali,85
88,1997,Stephen,85
1,1996,Joshua,1254
2,1996,Daniel,956
3,1996,James,933
4,1996,Matthew,910
5,1996,Jack,802
6,1996,Thomas,749
7,1996,Nicholas,680
8,1996,Jake,640
9,1996,Luke,635
10,1996,Michael,634
11,1996,Benjamin,631
12,1996,Mitchell,619
13,1996,Dylan,558
14,1996,Jordan,552
15,1996,Christopher,538
16,1996,Samuel,532
17,1996,Nathan,526
18,1996,Jacob,517
19,1996,Liam,516
20,1996,Alexander,495
20,1996,Ryan,495
21,1996,Andrew,486
22,1996,William,485
23,1996,Lachlan,483
24,1996,Blake,408
25,1996,Adam,385
26,1996,Aaron,375
27,1996,David,360
28,1996,Bradley,344
29,1996,Jesse,332
30,1996,Cameron,324
31,1996,Zachary,317
32,1996,Anthony,305
33,1996,Hayden,297
34,1996,Timothy,296
35,1996,Patrick,293
36,1996,Joseph,274
37,1996,Corey,263
38,1996,Jayden,261
39,1996,John,258
40,1996,Brandon,255
41,1996,Jason,249
42,1996,Jackson,245
43,1996,Joel,243
44,1996,Peter,229
45,1996,Connor,226
45,1996,Robert,226
46,1996,Justin,222
47,1996,Harrison,219
48,1996,Kyle,199
49,1996,Brendan,189
50,1996,Jarrod,179
51,1996,Cody,174
52,1996,Sean,173
53,1996,Alex,172
54,1996,Ethan,169
54,1996,Mark,169
55,1996,Angus,168
56,1996,Dean,166
57,1996,Jeremy,163
58,1996,Jonathan,159
59,1996,Scott,158
60,1996,Kevin,156
61,1996,Steven,155
62,1996,Jamie,146
63,1996,Tyler,141
64,1996,Sam,131
65,1996,Rhys,130
66,1996,Oliver,129
67,1996,Adrian,127
68,1996,Callum,126
69,1996,Edward,125
70,1996,Brodie,124
71,1996,Isaac,123
72,1996,Mathew,121
73,1996,George,120
74,1996,Bryce,112
74,1996,Caleb,112
75,1996,Harry,111
76,1996,Aidan,110
77,1996,Christian,109
78,1996,Henry,107
79,1996,Shane,104
80,1996,Dominic,102
81,1996,Ben,101
81,1996,Max,101
82,1996,Riley,100
82,1996,Travis,100
83,1996,Stephen,98
84,1996,Charles,97
84,1996,Reece,97
85,1996,Bailey,95
86,1996,Tyson,94
87,1996,Lucas,93
88,1996,Richard,92
89,1996,Jay,90
89,1996,Tristan,90
90,1996,Shaun,88
91,1996,Kurt,87
91,1996,Simon,87
1,1995,Joshua,1259
2,1995,Daniel,1019
3,1995,Matthew,1018
4,1995,James,910
5,1995,Thomas,767
6,1995,Jack,766
7,1995,Benjamin,762
8,1995,Nicholas,720
9,1995,Luke,698
10,1995,Jake,664
11,1995,Mitchell,643
12,1995,Dylan,642
13,1995,Michael,637
14,1995,Nathan,617
15,1995,Andrew,589
16,1995,Christopher,558
17,1995,Jordan,548
18,1995,Alexander,533
19,1995,Jacob,518
20,1995,Samuel,509
21,1995,Blake,445
22,1995,Ryan,441
23,1995,William,432
24,1995,Lachlan,425
25,1995,Liam,419
26,1995,Adam,399
27,1995,Aaron,390
28,1995,David,379
29,1995,Cameron,351
30,1995,Anthony,350
31,1995,Bradley,347
32,1995,Timothy,334
33,1995,Hayden,315
34,1995,Patrick,310
35,1995,Zachary,302
36,1995,Jason,283
37,1995,John,267
38,1995,Brandon,262
39,1995,Joel,248
40,1995,Jesse,247
41,1995,Justin,245
42,1995,Joseph,242
43,1995,Robert,240
44,1995,Corey,236
45,1995,Brendan,232
45,1995,Jackson,232
46,1995,Jayden,225
46,1995,Kyle,225
47,1995,Peter,223
48,1995,Harrison,222
49,1995,Scott,217
50,1995,Jarrod,213
51,1995,Sean,205
52,1995,Dean,191
53,1995,Jeremy,189
54,1995,Mark,187
55,1995,Ethan,176
55,1995,Jonathan,176
55,1995,Steven,176
56,1995,Alex,175
56,1995,Cody,175
57,1995,Angus,156
57,1995,Mathew,156
58,1995,Adrian,152
59,1995,Connor,141
60,1995,Tyler,139
61,1995,George,126
62,1995,Rhys,122
63,1995,Callum,120
64,1995,Jamie,119
65,1995,Oliver,116
66,1995,Paul,115
67,1995,Bryce,114
67,1995,Sam,114
68,1995,Brodie,113
69,1995,Stephen,112
70,1995,Edward,109
71,1995,Kevin,108
72,1995,Aidan,104
73,1995,Max,102
73,1995,Trent,102
74,1995,Tyson,101
75,1995,Shaun,100
76,1995,Harry,99
77,1995,Kurt,98
77,1995,Reece,98
78,1995,Lucas,96
79,1995,Kieran,95
80,1995,Christian,93
80,1995,Dominic,93
81,1995,Harley,91
82,1995,Ben,89
82,1995,Shane,89
82,1995,Simon,89
83,1995,Isaac,88
84,1995,Henry,86
85,1995,Kane,85
85,1995,Marcus,85
86,1995,Jay,82
86,1995,Richard,82
1,1994,Joshua,1130
2,1994,Matthew,1108
3,1994,Daniel,1060
4,1994,James,950
5,1994,Luke,814
6,1994,Benjamin,802
7,1994,Jake,781
8,1994,Michael,780
9,1994,Nicholas,753
10,1994,Thomas,739
11,1994,Jack,725
12,1994,Mitchell,695
13,1994,Christopher,678
14,1994,Jordan,653
15,1994,Nathan,643
16,1994,Alexander,635
17,1994,Andrew,608
18,1994,Dylan,562
19,1994,Samuel,548
20,1994,Jacob,500
21,1994,Ryan,477
22,1994,Blake,441
23,1994,David,429
24,1994,Adam,417
25,1994,Aaron,398
26,1994,Timothy,387
27,1994,William,383
28,1994,Cameron,360
29,1994,Lachlan,347
30,1994,Patrick,331
31,1994,Hayden,326
32,1994,Bradley,324
33,1994,Anthony,315
34,1994,Joseph,303
35,1994,Jason,297
36,1994,Zachary,294
37,1994,John,292
38,1994,Justin,279
39,1994,Liam,264
40,1994,Peter,262
41,1994,Brandon,249
42,1994,Joel,248
43,1994,Robert,242
44,1994,Brendan,236
45,1994,Corey,234
46,1994,Jackson,232
47,1994,Jesse,231
47,1994,Sean,231
48,1994,Scott,217
49,1994,Jeremy,212
50,1994,Jarrod,210
51,1994,Mark,207
52,1994,Steven,197
53,1994,Jonathan,195
53,1994,Kyle,195
54,1994,Harrison,181
55,1994,Jayden,172
56,1994,Alex,170
57,1994,Dean,167
58,1994,Jamie,156
59,1994,Ethan,155
60,1994,Adrian,154
60,1994,Mathew,154
61,1994,Rhys,148
62,1994,George,144
63,1994,Kevin,143
64,1994,Shaun,142
65,1994,Stephen,135
66,1994,Sam,131
67,1994,Simon,127
68,1994,Cody,126
69,1994,Oliver,125
70,1994,Paul,124
71,1994,Kieran,122
71,1994,Tyler,122
72,1994,Aidan,119
73,1994,Shane,118
74,1994,Harley,112
75,1994,Brodie,111
75,1994,Edward,111
75,1994,Richard,111
76,1994,Beau,107
76,1994,Christian,107
77,1994,Angus,105
78,1994,Callum,104
79,1994,Reece,99
80,1994,Harry,97
81,1994,Bryce,96
82,1994,Kurt,95
83,1994,Phillip,94
84,1994,Dominic,93
84,1994,Max,93
85,1994,Connor,92
86,1994,Ben,91
86,1994,Jonathon,91
87,1994,Trent,90
88,1994,Julian,86
89,1994,Jay,81
90,1994,Charles,80
90,1994,Isaac,80
1,1993,Joshua,1187
2,1993,Daniel,1103
2,1993,Matthew,1103
3,1993,James,1029
4,1993,Michael,895
5,1993,Luke,880
6,1993,Christopher,788
7,1993,Benjamin,780
8,1993,Nicholas,776
9,1993,Thomas,735
10,1993,Mitchell,717
11,1993,Andrew,685
12,1993,Jake,684
13,1993,Alexander,671
14,1993,Nathan,616
15,1993,Samuel,615
16,1993,Jack,600
17,1993,Dylan,592
18,1993,Jacob,519
19,1993,Jordan,505
20,1993,David,478
21,1993,Ryan,477
22,1993,Blake,474
23,1993,William,445
24,1993,Timothy,439
25,1993,Aaron,434
26,1993,Adam,429
27,1993,Cameron,409
28,1993,Bradley,349
29,1993,Anthony,334
30,1993,John,327
31,1993,Jason,324
32,1993,Justin,323
33,1993,Robert,298
34,1993,Patrick,297
35,1993,Lachlan,294
36,1993,Joseph,283
37,1993,Peter,276
38,1993,Scott,260
39,1993,Joel,256
40,1993,Brandon,253
41,1993,Mark,249
42,1993,Jesse,248
43,1993,Brendan,246
44,1993,Steven,231
45,1993,Hayden,228
46,1993,Jackson,224
47,1993,Liam,223
48,1993,Corey,212
48,1993,Sean,212
49,1993,Zachary,211
50,1993,Kyle,209
51,1993,Jeremy,205
52,1993,Mathew,201
53,1993,Dean,189
54,1993,Jonathan,180
55,1993,Alex,177
56,1993,Ethan,167
57,1993,Kevin,166
58,1993,Jamie,154
59,1993,Jarrod,153
59,1993,Shaun,153
60,1993,Paul,149
61,1993,Adrian,148
62,1993,Rhys,145
62,1993,Stephen,145
63,1993,Sam,143
64,1993,Shane,132
65,1993,Simon,130
66,1993,George,128
67,1993,Cody,124
68,1993,Oliver,123
69,1993,Harley,121
70,1993,Harrison,116
71,1993,Bryce,115
72,1993,Angus,113
72,1993,Ben,113
73,1993,Dominic,111
74,1993,Richard,109
75,1993,Kieran,107
75,1993,Tyler,107
76,1993,Beau,105
76,1993,Callum,105
76,1993,Edward,105
77,1993,Jayden,104
78,1993,Phillip,100
78,1993,Reece,100
79,1993,Kurt,94
80,1993,Trent,90
81,1993,Christian,89
81,1993,Isaac,89
81,1993,Taylor,89
82,1993,Ashley,88
83,1993,Damien,85
84,1993,Aidan,84
84,1993,Troy,84
85,1993,Henry,79
85,1993,Jonathon,79
86,1993,Brendon,78
86,1993,Eric,78
1,1992,Matthew,1239
2,1992,Joshua,1238
3,1992,Daniel,1226
4,1992,James,1178
5,1992,Michael,962
6,1992,Benjamin,887
7,1992,Christopher,870
8,1992,Andrew,834
9,1992,Mitchell,794
10,1992,Thomas,789
11,1992,Luke,741
12,1992,Nicholas,692
13,1992,Nathan,675
14,1992,Alexander,673
15,1992,Samuel,625
16,1992,David,566
17,1992,Ryan,543
18,1992,Jake,530
19,1992,Timothy,489
20,1992,Adam,482
20,1992,Jack,482
21,1992,Aaron,474
22,1992,Dylan,471
23,1992,Blake,464
24,1992,Jacob,454
25,1992,Cameron,414
26,1992,Jordan,405
27,1992,Bradley,394
28,1992,William,388
29,1992,Anthony,365
30,1992,Jason,350
31,1992,John,343
32,1992,Robert,327
33,1992,Scott,325
34,1992,Justin,323
35,1992,Patrick,312
36,1992,Peter,303
37,1992,Joseph,294
38,1992,Jesse,293
38,1992,Lachlan,293
39,1992,Brendan,269
40,1992,Joel,255
41,1992,Steven,249
42,1992,Corey,240
43,1992,Sean,237
44,1992,Kyle,233
45,1992,Mark,232
46,1992,Liam,215
47,1992,Mathew,209
48,1992,Jonathan,203
49,1992,Brandon,202
50,1992,Dean,200
51,1992,Paul,194
52,1992,Alex,193
53,1992,Stephen,187
54,1992,Zachary,184
55,1992,Rhys,180
56,1992,Jackson,175
56,1992,Jamie,175
56,1992,Jeremy,175
57,1992,Simon,174
58,1992,Ethan,172
59,1992,Hayden,165
60,1992,Shane,159
61,1992,Sam,151
62,1992,Shaun,146
63,1992,Richard,144
64,1992,Edward,139
65,1992,Adrian,136
65,1992,Angus,136
66,1992,Kevin,135
67,1992,Harley,126
68,1992,Phillip,125
69,1992,Reece,124
70,1992,George,123
70,1992,Kieran,123
71,1992,Ben,122
71,1992,Trent,122
72,1992,Jarrod,119
73,1992,Dominic,114
74,1992,Troy,113
75,1992,Kurt,112
76,1992,Todd,103
77,1992,Taylor,101
78,1992,Bryce,98
78,1992,Callum,98
79,1992,Max,95
79,1992,Oliver,95
80,1992,Jonathon,92
81,1992,Brett,91
82,1992,Damien,90
83,1992,Brent,89
83,1992,Jared,89
84,1992,Harry,88
85,1992,Charles,87
85,1992,Harrison,87
85,1992,Martin,87
86,1992,Beau,86
86,1992,Jay,86
86,1992,Julian,86
1,1991,Matthew,1411
2,1991,Daniel,1329
3,1991,Joshua,1141
4,1991,James,1138
5,1991,Christopher,975
6,1991,Michael,952
7,1991,Benjamin,914
8,1991,Andrew,841
9,1991,Thomas,823
10,1991,Luke,804
11,1991,Mitchell,802
12,1991,Nicholas,671
13,1991,Samuel,627
14,1991,David,605
15,1991,Alexander,587
16,1991,Nathan,580
17,1991,Ryan,519
18,1991,Adam,501
19,1991,Timothy,489
20,1991,Jake,476
21,1991,Aaron,429
22,1991,Jason,386
23,1991,Jacob,375
24,1991,Anthony,368
25,1991,Blake,366
26,1991,Jack,365
27,1991,Bradley,364
28,1991,William,360
29,1991,Peter,357
30,1991,Justin,348
31,1991,Robert,345
32,1991,Cameron,344
33,1991,John,337
34,1991,Steven,324
35,1991,Joel,318
36,1991,Scott,308
37,1991,Mark,303
38,1991,Patrick,284
39,1991,Joseph,269
40,1991,Jordan,249
41,1991,Dean,243
42,1991,Kyle,241
43,1991,Dylan,240
44,1991,Brendan,239
45,1991,Lachlan,237
46,1991,Mathew,234
47,1991,Stephen,232
48,1991,Jesse,230
49,1991,Rhys,229
50,1991,Sean,216
51,1991,Simon,204
