Rank,Year,Name,Frequency
16,2013,Chloe,1044
17,2013,Genesis,1004
18,2013,Audrey,992
19,2013,Madison,973
20,2013,Evelyn,959
21,2013,Zoe,894
22,2013,Melanie,876
23,2013,Grace,870
24,2013,Alexa,824
25,2013,Scarlett,820
1,2014,Sophia,3174
2,2014,Isabella,2713
3,2014,Emma,2675
4,2014,Mia,2619
5,2014,Olivia,2411
6,2014,Emily,2267
7,2014,Sofia,2094
8,2014,Victoria,1701
9,2014,Abigail,1524
10,2014,Camila,1482
11,2014,Ava,1434
12,2014,Samantha,1194
13,2014,Charlotte,1122
14,2014,Evelyn,1110
15,2014,Elizabeth,1085
16,2014,Natalie,1066
17,2014,Chloe,1051
18,2014,Madison,988
19,2014,Genesis,973
20,2014,Scarlett,966
21,2014,Grace,949
22,2014,Zoe,923
23,2014,Melanie,918
24,2014,Allison,905
25,2014,Audrey,902
1,2015,Sophia,2944
2,2015,Mia,2856
3,2015,Emma,2707
4,2015,Olivia,2515
5,2015,Isabella,2392
6,2015,Emily,2142
7,2015,Sofia,2014
8,2015,Abigail,1764
9,2015,Victoria,1570
10,2015,Ava,1535
11,2015,Alexa,1435
12,2015,Camila,1408
13,2015,Charlotte,1338
14,2015,Samantha,1110
15,2015,Evelyn,1063
16,2015,Scarlett,1054
17,2015,Madison,1032
18,2015,Elizabeth,992
19,2015,Penelope,989
20,2015,Zoe,957
21,2015,Chloe,950
22,2015,Natalie,938
23,2015,Avery,923
24,2015,Allison,902
25,2015,Aria,897
25,2015,Grace,897
1,2016,Mia,2792
2,2016,Sophia,2749
3,2016,Emma,2599
4,2016,Olivia,2537
5,2016,Isabella,2346
6,2016,Emily,1948
7,2016,Sofia,1897
8,2016,Camila,1645
9,2016,Ava,1609
10,2016,Abigail,1586
11,2016,Victoria,1552
12,2016,Charlotte,1378
13,2016,Evelyn,1185
14,2016,Scarlett,1114
15,2016,Penelope,1059
16,2016,Amelia,1055
17,2016,Alexa,1025
18,2016,Elizabeth,1020
19,2016,Samantha,1009
20,2016,Aria,1004
21,2016,Chloe,978
22,2016,Avery,961
23,2016,Madison,916
24,2016,Zoe,909
25,2016,Genesis,898
1,2017,Emma,2734
2,2017,Mia,2581
3,2017,Olivia,2479
4,2017,Sophia,2436
5,2017,Isabella,2342
6,2017,Emily,1805
7,2017,Camila,1782
8,2017,Sofia,1677
9,2017,Abigail,1544
10,2017,Ava,1524
11,2017,Victoria,1487
12,2017,Charlotte,1387
13,2017,Evelyn,1171
14,2017,Luna,1150
15,2017,Scarlett,1104
16,2017,Penelope,1086
17,2017,Amelia,1072
18,2017,Aria,1064
19,2017,Mila,1052
20,2017,Elizabeth,967
21,2017,Chloe,949
22,2017,Zoe,886
23,2017,Grace,882
24,2017,Samantha,871
25,2017,Genesis,853
1,2018,Emma,2746
2,2018,Mia,2495
3,2018,Olivia,2465
4,2018,Isabella,2204
5,2018,Sophia,2158
6,2018,Camila,2086
7,2018,Sofia,1508
8,2018,Emily,1505
9,2018,Victoria,1463
10,2018,Luna,1444
11,2018,Ava,1391
12,2018,Abigail,1376
13,2018,Charlotte,1337
14,2018,Mila,1294
15,2018,Amelia,1207
16,2018,Evelyn,1157
17,2018,Aria,1080
18,2018,Penelope,1075
19,2018,Scarlett,954
20,2018,Chloe,924
21,2018,Ella,896
22,2018,Elizabeth,895
23,2018,Avery,849
24,2018,Zoe,839
25,2018,Genesis,810
1,2019,Olivia,2613
2,2019,Emma,2403
3,2019,Mia,2364
4,2019,Sophia,2097
5,2019,Camila,2073
6,2019,Isabella,2018
7,2019,Luna,1509
8,2019,Emily,1473
9,2019,Ava,1420
10,2019,Sofia,1408
11,2019,Victoria,1326
12,2019,Abigail,1298
13,2019,Amelia,1278
14,2019,Charlotte,1225
15,2019,Mila,1219
16,2019,Evelyn,1167
17,2019,Penelope,1109
18,2019,Aria,1043
19,2019,Scarlett,957
20,2019,Ella,899
21,2019,Elizabeth,879
22,2019,Chloe,876
23,2019,Avery,830
24,2019,Zoe,829
25,2019,Valentina,782
1,2020,Olivia,2352
2,2020,Camila,2192
3,2020,Emma,2117
4,2020,Mia,2047
5,2020,Sophia,2001
6,2020,Isabella,1874
7,2020,Gianna,1532
8,2020,Luna,1468
9,2020,Sofia,1282
10,2020,Amelia,1255
11,2020,Emily,1249
12,2020,Ava,1230
13,2020,Charlotte,1182
14,2020,Abigail,1067
15,2020,Victoria,1041
16,2020,Evelyn,1017
17,2020,Mila,1008
18,2020,Penelope,969
19,2020,Aria,935
20,2020,Natalia,854
21,2020,Chloe,814
22,2020,Scarlett,813
23,2020,Ella,810
24,2020,Zoe,783
25,2020,Layla,745
1,2021,Olivia,2411
2,2021,Emma,2182
3,2021,Camila,2076
4,2021,Mia,2039
5,2021,Sophia,1821
6,2021,Isabella,1662
7,2021,Luna,1466
8,2021,Amelia,1375
9,2021,Sofia,1316
10,2021,Gianna,1292
11,2021,Ava,1269
12,2021,Charlotte,1145
13,2021,Emily,1098
14,2021,Mila,1072
15,2021,Aria,1002
16,2021,Evelyn,971
17,2021,Natalia,952
18,2021,Victoria,942
19,2021,Abigail,926
20,2021,Penelope,911
21,2021,Scarlett,833
22,2021,Chloe,784
23,2021,Layla,780
24,2021,Maya,776
25,2021,Zoe,770
