Rank,Year,Name,Frequency
4,2006,Jacob,3190
5,2006,David,3135
6,2006,Andrew,3120
7,2006,Jose,3112
8,2006,Joshua,3009
9,2006,Christopher,2869
10,2006,Diego,2748
11,2006,Matthew,2739
12,2006,Michael,2718
13,2006,Jonathan,2625
14,2006,Alexander,2487
15,2006,Nathan,2444
16,2006,Ethan,2391
17,2006,Joseph,2359
18,2006,Christian,2196
19,2006,Adrian,2108
20,2006,Juan,2080
21,2006,Luis,2077
22,2006,Brandon,2068
23,2006,Ryan,2049
24,2006,Kevin,2046
25,2006,Jesus,1950
1,2007,Daniel,3848
2,2007,Anthony,3773
3,2007,Angel,3539
4,2007,David,3111
5,2007,Jacob,3108
6,2007,Andrew,3015
7,2007,Christopher,2978
8,2007,Joshua,2870
9,2007,Jose,2853
10,2007,Diego,2620
11,2007,Alexander,2599
12,2007,Matthew,2574
13,2007,Michael,2548
14,2007,Ethan,2511
15,2007,Jonathan,2493
16,2007,Nathan,2452
17,2007,Joseph,2292
18,2007,Adrian,2150
19,2007,Brandon,2146
20,2007,Kevin,2084
21,2007,Christian,2059
22,2007,Luis,2011
23,2007,Ryan,1974
24,2007,Isaac,1973
25,2007,Noah,1936
1,2008,Daniel,3734
2,2008,Anthony,3624
3,2008,Angel,3194
4,2008,Jacob,3016
5,2008,David,2908
6,2008,Alexander,2865
7,2008,Andrew,2829
8,2008,Joshua,2745
9,2008,Christopher,2607
10,2008,Jose,2574
11,2008,Matthew,2535
12,2008,Ethan,2518
13,2008,Nathan,2516
14,2008,Michael,2505
15,2008,Jonathan,2306
16,2008,Joseph,2208
17,2008,Diego,2146
18,2008,Adrian,2140
19,2008,Jayden,2050
20,2008,Brandon,2013
21,2008,Isaac,1964
22,2008,Noah,1933
23,2008,Kevin,1915
24,2008,Christian,1882
25,2008,Ryan,1831
1,2009,Daniel,3390
2,2009,Anthony,3077
3,2009,Angel,3034
4,2009,Jacob,2954
5,2009,Alexander,2875
6,2009,Ethan,2667
7,2009,David,2625
8,2009,Andrew,2580
9,2009,Matthew,2420
10,2009,Joshua,2407
11,2009,Christopher,2386
12,2009,Michael,2338
13,2009,Nathan,2334
14,2009,Jayden,2262
15,2009,Jose,2177
16,2009,Adrian,2099
17,2009,Joseph,2091
18,2009,Jonathan,2057
19,2009,Noah,2050
20,2009,Isaac,1855
21,2009,Aiden,1803
22,2009,Christian,1762
23,2009,Julian,1759
24,2009,Diego,1749
25,2009,Brandon,1720
1,2010,Jacob,3335
2,2010,Daniel,3132
3,2010,Anthony,2850
4,2010,Alexander,2593
5,2010,Angel,2553
6,2010,Ethan,2457
7,2010,Jayden,2431
8,2010,David,2412
9,2010,Andrew,2372
10,2010,Nathan,2262
11,2010,Matthew,2216
12,2010,Joshua,2121
13,2010,Noah,2114
14,2010,Michael,2088
15,2010,Christopher,2027
16,2010,Jonathan,1987
17,2010,Adrian,1964
18,2010,Jose,1936
19,2010,Aiden,1935
20,2010,Julian,1904
21,2010,Joseph,1853
22,2010,Isaac,1765
23,2010,Gabriel,1635
24,2010,Christian,1594
25,2010,Brandon,1562
1,2011,Jacob,3153
2,2011,Daniel,2885
3,2011,Jayden,2744
4,2011,Anthony,2677
5,2011,Matthew,2459
6,2011,Alexander,2454
7,2011,Ethan,2384
8,2011,David,2293
9,2011,Andrew,2278
10,2011,Nathan,2242
11,2011,Noah,2215
12,2011,Angel,2161
13,2011,Michael,2095
14,2011,Julian,1933
15,2011,Joshua,1906
16,2011,Aiden,1903
17,2011,Jonathan,1869
18,2011,Isaac,1863
19,2011,Mason,1830
20,2011,Adrian,1810
21,2011,Christopher,1773
22,2011,Joseph,1759
23,2011,Jose,1671
24,2011,Benjamin,1587
25,2011,Aaron,1530
1,2012,Jacob,2959
2,2012,Jayden,2850
3,2012,Ethan,2665
4,2012,Daniel,2661
5,2012,Matthew,2624
6,2012,Noah,2502
7,2012,Alexander,2415
8,2012,Anthony,2412
9,2012,Nathan,2230
10,2012,David,2147
11,2012,Andrew,2138
12,2012,Michael,1988
13,2012,Aiden,1982
14,2012,Angel,1946
15,2012,Isaac,1859
16,2012,Julian,1844
17,2012,Mason,1825
18,2012,Adrian,1787
19,2012,Jonathan,1728
20,2012,Christopher,1716
21,2012,Joshua,1715
22,2012,Benjamin,1671
23,2012,Joseph,1635
24,2012,Liam,1608
25,2012,Jose,1571
1,2013,Jacob,2879
2,2013,Ethan,2655
3,2013,Daniel,2598
4,2013,Jayden,2576
5,2013,Matthew,2553
6,2013,Noah,2542
7,2013,Alexander,2374
8,2013,Anthony,2225
9,2013,Nathan,2075
10,2013,David,2039
11,2013,Michael,1969
12,2013,Andrew,1919
13,2013,Julian,1858
14,2013,Benjamin,1844
15,2013,Isaac,1763
16,2013,Aiden,1761
17,2013,Angel,1758
18,2013,Mason,1740
19,2013,Liam,1692
20,2013,Adrian,1677
21,2013,Sebastian,1661
22,2013,Dylan,1631
23,2013,Joshua,1616
24,2013,Joseph,1535
25,2013,Aaron,1519
25,2013,Jonathan,1519
1,2014,Noah,2766
2,2014,Jacob,2694
3,2014,Ethan,2561
4,2014,Daniel,2550
5,2014,Alexander,2485
6,2014,Matthew,2468
7,2014,Jayden,2366
8,2014,Anthony,2074
9,2014,Sebastian,2029
10,2014,David,2004
11,2014,Michael,1989
12,2014,Julian,1906
13,2014,Andrew,1904
14,2014,Benjamin,1873
15,2014,Aiden,1867
16,2014,Nathan,1865
17,2014,Liam,1861
18,2014,Mason,1819
19,2014,Isaac,1795
20,2014,Angel,1650
21,2014,Aaron,1649
22,2014,Dylan,1647
23,2014,James,1583
24,2014,Adrian,1576
25,2014,Logan,1546
1,2015,Noah,2754
2,2015,Jacob,2549
3,2015,Daniel,2468
4,2015,Ethan,2466
5,2015,Matthew,2423
6,2015,Alexander,2304
7,2015,Jayden,2134
8,2015,Sebastian,2073
9,2015,Liam,2023
10,2015,David,1932
11,2015,Julian,1900
12,2015,Aiden,1896
13,2015,Michael,1857
14,2015,Nathan,1855
15,2015,Benjamin,1819
16,2015,Anthony,1766
17,2015,Isaac,1714
18,2015,Mason,1694
19,2015,Dylan,1681
20,2015,Andrew,1607
21,2015,James,1537
22,2015,Angel,1534
23,2015,Joseph,1518
24,2015,Adrian,1517
25,2015,Elijah,1509
1,2016,Noah,2687
2,2016,Matthew,2410
3,2016,Ethan,2329
4,2016,Daniel,2292
5,2016,Sebastian,2265
6,2016,Jacob,2260
7,2016,Alexander,2218
8,2016,Julian,2040
9,2016,Liam,2028
10,2016,Benjamin,1914
11,2016,Jayden,1850
12,2016,Mateo,1848
13,2016,Michael,1764
14,2016,Aiden,1748
15,2016,David,1712
16,2016,Nathan,1693
17,2016,Anthony,1654
18,2016,Lucas,1635
19,2016,James,1628
20,2016,Elijah,1568
21,2016,Isaac,1566
22,2016,Aaron,1556
23,2016,Oliver,1547
24,2016,Dylan,1531
25,2016,Mason,1521
1,2017,Noah,2513
2,2017,Sebastian,2267
3,2017,Liam,2187
4,2017,Ethan,2147
5,2017,Matthew,2132
6,2017,Daniel,2088
7,2017,Jacob,2054
8,2017,Mateo,2007
9,2017,Alexander,1998
10,2017,Julian,1940
11,2017,Benjamin,1850
12,2017,Logan,1774
13,2017,Jayden,1688
14,2017,Lucas,1633
15,2017,Aiden,1632
16,2017,Oliver,1561
17,2017,David,1553
18,2017,Aaron,1528
19,2017,Nathan,1518
20,2017,Dylan,1513
21,2017,James,1508
22,2017,Michael,1507
23,2017,Elijah,1486
24,2017,Anthony,1439
25,2017,Isaac,1423
1,2018,Noah,2578
2,2018,Liam,2415
3,2018,Sebastian,2217
4,2018,Mateo,2104
5,2018,Ethan,2060
6,2018,Daniel,1998
7,2018,Julian,1941
8,2018,Alexander,1908
9,2018,Benjamin,1768
10,2018,Jacob,1718
11,2018,Matthew,1703
12,2018,Lucas,1556
13,2018,Jayden,1548
14,2018,Oliver,1509
15,2018,Aiden,1479
16,2018,James,1461
17,2018,Logan,1458
18,2018,David,1457
19,2018,Elijah,1440
20,2018,Dylan,1371
21,2018,Michael,1354
22,2018,Nathan,1335
23,2018,Isaac,1328
24,2018,William,1303
25,2018,Mason,1302
1,2019,Noah,2686
2,2019,Liam,2406
3,2019,Mateo,2222
4,2019,Sebastian,2154
5,2019,Ethan,2101
6,2019,Julian,1860
7,2019,Alexander,1838
8,2019,Benjamin,1760
9,2019,Daniel,1747
10,2019,Lucas,1724
11,2019,Jacob,1661
12,2019,Oliver,1613
13,2019,Matthew,1566
14,2019,Elijah,1513
15,2019,Jayden,1413
16,2019,Aiden,1405
17,2019,Santiago,1359
18,2019,James,1354
19,2019,Isaac,1320
20,2019,Logan,1277
21,2019,David,1256
22,2019,Michael,1238
23,2019,Mason,1233
24,2019,Anthony,1226
25,2019,Dylan,1203
1,2020,Noah,2640
2,2020,Liam,2429
3,2020,Mateo,2078
4,2020,Sebastian,2000
5,2020,Julian,1688
6,2020,Ethan,1657
7,2020,Benjamin,1648
8,2020,Elijah,1595
9,2020,Alexander,1591
10,2020,Oliver,1541
11,2020,Daniel,1490
12,2020,Lucas,1355
13,2020,Matthew,1345
14,2020,Jacob,1303
15,2020,Aiden,1273
16,2020,Santiago,1215
17,2020,Jayden,1206
18,2020,David,1165
19,2020,James,1156
20,2020,Logan,1153
21,2020,Ezekiel,1141
22,2020,Nathan,1099
23,2020,Adrian,1093
24,2020,Dylan,1085
25,2020,Michael,1077
1,2021,Noah,2621
2,2021,Liam,2487
3,2021,Mateo,2125
4,2021,Sebastian,2056
5,2021,Julian,1733
6,2021,Benjamin,1617
7,2021,Oliver,1534
8,2021,Elijah,1515
9,2021,Alexander,1495
10,2021,Daniel,1440
11,2021,Ethan,1419
12,2021,Lucas,1382
13,2021,Ezekiel,1284
14,2021,Santiago,1264
15,2021,Aiden,1241
16,2021,Jacob,1222
17,2021,Matthew,1181
18,2021,James,1168
19,2021,Ezra,1134
20,2021,Levi,1097
21,2021,Michael,1093
22,2021,Jayden,1092
23,2021,Leo,1084
24,2021,David,1074
25,2021,Adrian,1067
