Rank,Year,Name,Frequency
1,1900,William,753
2,1900,John,636
3,1900,James,437
4,1900,George,387
5,1900,Charles,326
6,1900,Thomas,309
7,1900,Robert,299
8,1900,Arthur,255
9,1900,Frederick,211
10,1900,Henry,206
11,1900,Albert,196
12,1900,Alfred,181
13,1900,Harold,169
14,1900,Leslie,166
15,1900,Edward,158
16,1900,Walter,154
17,1900,Ernest,152
18,1900,Francis,149
19,1900,Herbert,127
20,1900,Cecil,124
21,1900,Leonard,119
22,1900,Norman,112
23,1900,Joseph,110
24,1900,David,106
25,1900,Eric,105
26,1900,Frank,102
27,1900,Alexander,101
28,1900,Gordon,97
29,1900,Cyril,96
30,1900,Stanley,95
31,1900,Richard,94
32,1900,Hector,90
33,1900,Percy,77
34,1900,Reginald,67
35,1900,Douglas,61
35,1900,Roy,61
36,1900,Allan,60
37,1900,Harry,58
38,1900,Clarence,55
39,1900,Andrew,53
40,1900,Donald,48
40,1900,Kenneth,48
41,1900,Ronald,47
41,1900,Samuel,47
41,1900,Victor,47
42,1900,Hugh,45
43,1900,Patrick,44
43,1900,Raymond,44
44,1900,Edwin,41
44,1900,Sydney,41
45,1900,Baden,38
45,1900,Wilfred,38
46,1900,Horace,37
46,1900,Peter,37
47,1900,Alan,35
47,1900,Clifford,35
48,1900,Claude,33
49,1900,Archibald,32
49,1900,Jack,32
50,1900,Michael,31
51,1900,Bernard,30
51,1900,Lawrence,30
52,1900,Maurice,29
53,1900,Gilbert,28
54,1900,Daniel,27
54,1900,Louis,27
55,1900,Colin,26
55,1900,Ian,26
56,1900,Geoffrey,25
56,1900,Keith,25
56,1900,Laurence,25
56,1900,Leo,25
56,1900,Philip,25
56,1900,Ralph,25
57,1900,Edgar,24
58,1900,Sidney,23
59,1900,Arnold,22
60,1900,Bertie,21
60,1900,Malcolm,21
61,1900,Lionel,20
61,1900,Redvers,20
62,1900,Percival,19
62,1900,Roland,19
63,1900,Gerald,18
64,1900,Allen,17
64,1900,Angus,17
64,1900,Basil,17
65,1900,Robin,16
66,1900,Ivan,15
66,1900,Lewis,15
66,1900,Stephen,15
67,1900,Edmund,14
67,1900,Hubert,14
67,1900,Noel,14
67,1900,Vernon,14
67,1900,Wallace,14
68,1900,Benjamin,13
68,1900,Dudley,13
68,1900,Fred,13
68,1900,Nelson,13
68,1900,Oliver,13
69,1900,Martin,12
69,1900,Owen,12
69,1900,Vincent,12
70,1900,Anthony,11
70,1900,Bruce,11
70,1900,Christopher,11
70,1900,Oscar,11
70,1900,Stewart,11
70,1900,Stuart,11
71,1900,Carl,10
71,1900,Clement,10
71,1900,Duncan,10
71,1900,Frederic,10
71,1900,Howard,10
71,1900,Matthew,10
71,1900,Oswald,10
71,1900,Rupert,10
71,1900,Timothy,10
1,1901,William,793
2,1901,John,685
3,1901,George,437
4,1901,James,418
5,1901,Charles,343
6,1901,Robert,291
7,1901,Thomas,284
8,1901,Arthur,269
9,1901,Albert,251
10,1901,Edward,232
11,1901,Frederick,216
12,1901,Henry,188
13,1901,Alfred,184
14,1901,Ernest,159
15,1901,Alexander,153
16,1901,Leslie,148
17,1901,Francis,147
18,1901,Harold,146
19,1901,Eric,145
20,1901,Walter,135
21,1901,David,124
22,1901,Herbert,120
23,1901,Joseph,118
24,1901,Frank,114
25,1901,Norman,111
26,1901,Leonard,107
27,1901,Gordon,106
28,1901,Richard,104
29,1901,Stanley,100
30,1901,Cecil,84
31,1901,Hector,82
32,1901,Reginald,80
33,1901,Clarence,73
34,1901,Harry,72
35,1901,Cyril,69
36,1901,Percy,68
37,1901,Roy,65
38,1901,Donald,64
38,1901,Douglas,64
39,1901,Andrew,60
39,1901,Ronald,60
40,1901,Kenneth,58
41,1901,Hugh,57
42,1901,Allan,56
43,1901,Sydney,52
43,1901,Victor,52
44,1901,Samuel,51
45,1901,Jack,47
46,1901,Patrick,46
46,1901,Wilfred,46
47,1901,Claude,41
47,1901,Horace,41
48,1901,Archibald,39
49,1901,Raymond,34
50,1901,Edwin,33
50,1901,Lawrence,33
50,1901,Maurice,33
51,1901,Peter,32
52,1901,Ivan,30
53,1901,Colin,29
53,1901,Gilbert,29
53,1901,Ralph,29
54,1901,Alan,28
54,1901,Arnold,28
54,1901,Daniel,28
54,1901,Leo,28
55,1901,Ian,27
55,1901,Philip,27
56,1901,Lionel,26
56,1901,Louis,26
56,1901,Michael,26
57,1901,Bernard,25
57,1901,Sidney,25
58,1901,Geoffrey,23
59,1901,Vincent,21
60,1901,Edgar,20
61,1901,Clifford,19
62,1901,Howard,18
62,1901,Malcolm,18
63,1901,Hubert,17
63,1901,Lewis,17
63,1901,Martin,17
64,1901,Angus,16
65,1901,Percival,15
65,1901,Roland,15
65,1901,Vivian,15
66,1901,Bertie,14
66,1901,Cedric,14
66,1901,Stephen,14
67,1901,Noel,13
67,1901,Oswald,13
67,1901,Stuart,13
68,1901,Allen,12
68,1901,Keith,12
68,1901,Laurence,12
68,1901,Mark,12
68,1901,Roderick,12
69,1901,Adam,11
69,1901,Benjamin,11
69,1901,Bertram,11
69,1901,Gerald,11
69,1901,Matthew,11
69,1901,Rupert,11
69,1901,Stewart,11
70,1901,Archie,10
70,1901,Basil,10
70,1901,Claud,10
70,1901,Clive,10
70,1901,Mervyn,10
70,1901,Trevor,10
70,1901,Wallace,10
1,1902,William,871
2,1902,John,735
3,1902,James,447
4,1902,George,423
5,1902,Charles,345
6,1902,Robert,307
7,1902,Thomas,281
8,1902,Albert,275
9,1902,Arthur,256
10,1902,Edward,240
11,1902,Frederick,218
12,1902,Henry,183
13,1902,Alfred,174
14,1902,Leslie,165
15,1902,Francis,158
16,1902,Joseph,148
17,1902,Walter,137
18,1902,David,133
19,1902,Eric,132
20,1902,Harold,129
21,1902,Cecil,126
22,1902,Herbert,125
23,1902,Ernest,123
24,1902,Alexander,114
25,1902,Norman,112
26,1902,Leonard,106
27,1902,Hector,101
28,1902,Richard,100
29,1902,Frank,96
30,1902,Percy,89
31,1902,Stanley,88
32,1902,Gordon,86
33,1902,Reginald,85
34,1902,Cyril,77
35,1902,Samuel,69
36,1902,Clarence,68
37,1902,Roy,67
38,1902,Allan,65
38,1902,Victor,65
39,1902,Ronald,64
40,1902,Hugh,63
41,1902,Douglas,62
42,1902,Sydney,60
43,1902,Harry,58
44,1902,Donald,56
45,1902,Andrew,55
46,1902,Jack,52
46,1902,Kenneth,52
47,1902,Maurice,49
48,1902,Raymond,48
49,1902,Edwin,46
50,1902,Wilfred,42
51,1902,Horace,39
51,1902,Lawrence,39
52,1902,Patrick,35
53,1902,Alan,33
53,1902,Philip,33
54,1902,Michael,32
55,1902,Daniel,30
55,1902,Ian,30
56,1902,Colin,29
56,1902,Peter,29
57,1902,Archibald,28
57,1902,Gilbert,28
58,1902,Clifford,26
58,1902,Louis,26
59,1902,Ivan,25
60,1902,Leo,24
60,1902,Percival,24
61,1902,Edmund,23
61,1902,Laurence,23
61,1902,Malcolm,23
61,1902,Ralph,23
61,1902,Sidney,23
62,1902,Claude,22
62,1902,Gerald,22
62,1902,Howard,22
62,1902,Lionel,22
63,1902,Keith,21
63,1902,Noel,21
64,1902,Arnold,19
64,1902,Edgar,19
64,1902,Stephen,19
65,1902,Duncan,18
65,1902,Geoffrey,18
66,1902,Bernard,17
66,1902,Roland,17
67,1902,Bertie,16
67,1902,Vincent,16
68,1902,Guy,15
68,1902,Martin,15
69,1902,Angus,14
69,1902,Lewis,14
69,1902,Matthew,14
69,1902,Trevor,14
69,1902,Vernon,14
69,1902,Wallace,14
70,1902,Athol,13
70,1902,Oliver,13
71,1902,Archie,12
71,1902,Phillip,12
72,1902,Allen,11
72,1902,Basil,11
72,1902,Christopher,11
72,1902,Mervyn,11
72,1902,Stuart,11
73,1902,Adam,10
73,1902,Bruce,10
73,1902,Cedric,10
73,1902,Dudley,10
73,1902,Fred,10
73,1902,Nelson,10
73,1902,Oscar,10
73,1902,Owen,10
73,1902,Russell,10
73,1902,Vivian,10
1,1903,William,882
2,1903,John,731
3,1903,James,464
4,1903,George,404
5,1903,Thomas,328
6,1903,Robert,322
7,1903,Charles,318
8,1903,Arthur,269
9,1903,Albert,234
10,1903,Edward,225
11,1903,Henry,201
12,1903,Leslie,194
13,1903,Frederick,185
14,1903,Eric,164
15,1903,Harold,161
16,1903,Ernest,158
17,1903,Francis,157
18,1903,Walter,155
19,1903,Alfred,143
20,1903,Joseph,141
21,1903,Alexander,138
21,1903,David,138
22,1903,Leonard,133
23,1903,Herbert,126
24,1903,Norman,113
25,1903,Frank,110
26,1903,Stanley,108
27,1903,Gordon,104
28,1903,Richard,102
29,1903,Cecil,98
30,1903,Reginald,93
31,1903,Ronald,87
32,1903,Cyril,85
33,1903,Kenneth,78
34,1903,Allan,76
35,1903,Percy,75
36,1903,Harry,73
36,1903,Raymond,73
37,1903,Hector,72
38,1903,Roy,71
39,1903,Donald,70
40,1903,Clarence,68
41,1903,Hugh,59
42,1903,Samuel,57
43,1903,Andrew,56
44,1903,Douglas,55
45,1903,Jack,54
45,1903,Lawrence,54
46,1903,Sydney,53
46,1903,Victor,53
47,1903,Wilfred,47
48,1903,Edwin,46
49,1903,Horace,41
50,1903,Alan,40
50,1903,Claude,40
50,1903,Peter,40
51,1903,Maurice,37
52,1903,Ivan,36
52,1903,Philip,36
53,1903,Bernard,35
53,1903,Keith,35
53,1903,Lionel,35
54,1903,Archibald,34
54,1903,Leo,34
55,1903,Colin,33
56,1903,Daniel,32
57,1903,Patrick,31
58,1903,Ian,30
58,1903,Michael,30
59,1903,Clifford,29
60,1903,Gilbert,27
61,1903,Arnold,26
62,1903,Basil,24
62,1903,Geoffrey,24
62,1903,Malcolm,24
63,1903,Edgar,23
63,1903,Owen,23
63,1903,Percival,23
63,1903,Ralph,23
64,1903,Benjamin,21
65,1903,Lewis,20
66,1903,Laurence,19
66,1903,Martin,19
66,1903,Neil,19
66,1903,Sidney,19
66,1903,Stephen,19
67,1903,Howard,18
67,1903,Louis,18
68,1903,Allen,16
68,1903,Noel,16
68,1903,Trevor,16
69,1903,Claud,15
69,1903,Clement,15
69,1903,Roland,15
70,1903,Bertie,14
70,1903,Clive,14
70,1903,Edmund,14
70,1903,Fred,14
71,1903,Denis,13
71,1903,Duncan,13
71,1903,Oliver,13
71,1903,Vivian,13
72,1903,Angus,12
72,1903,Archie,12
72,1903,Bertram,12
72,1903,Guy,12
72,1903,Matthew,12
72,1903,Mervyn,12
72,1903,Neville,12
72,1903,Vincent,12
73,1903,Athol,11
73,1903,Carl,11
73,1903,Christopher,11
73,1903,Hubert,11
73,1903,Lancelot,11
73,1903,Lindsay,11
73,1903,Roderick,11
73,1903,Stewart,11
74,1903,Bruce,10
74,1903,Dennis,10
74,1903,Lester,10
74,1903,Oscar,10
74,1903,Vernon,10
1,1904,William,862
2,1904,John,738
3,1904,James,464
4,1904,George,441
5,1904,Thomas,353
6,1904,Charles,344
7,1904,Robert,309
8,1904,Arthur,271
9,1904,Albert,265
10,1904,Frederick,256
11,1904,Henry,219
12,1904,Edward,216
13,1904,Leslie,214
14,1904,Harold,206
15,1904,Alfred,203
16,1904,Eric,184
17,1904,Walter,157
18,1904,Ernest,150
19,1904,David,147
19,1904,Francis,147
20,1904,Richard,129
21,1904,Joseph,126
22,1904,Leonard,124
23,1904,Herbert,122
24,1904,Norman,119
24,1904,Stanley,119
25,1904,Alexander,114
26,1904,Reginald,112
27,1904,Cyril,107
28,1904,Gordon,106
29,1904,Kenneth,88
30,1904,Frank,86
31,1904,Ronald,85
32,1904,Cecil,77
32,1904,Percy,77
33,1904,Douglas,76
34,1904,Clarence,74
35,1904,Raymond,72
36,1904,Roy,70
37,1904,Allan,68
37,1904,Jack,68
38,1904,Hector,63
39,1904,Archibald,62
40,1904,Andrew,61
40,1904,Harry,61
41,1904,Hugh,58
42,1904,Donald,56
43,1904,Sydney,55
44,1904,Lawrence,53
44,1904,Victor,53
45,1904,Samuel,47
46,1904,Philip,44
47,1904,Alan,43
48,1904,Horace,42
49,1904,Clifford,40
49,1904,Colin,40
49,1904,Edwin,40
49,1904,Patrick,40
50,1904,Lionel,39
50,1904,Wilfred,39
51,1904,Keith,37
52,1904,Bernard,36
52,1904,Leo,36
52,1904,Maurice,36
53,1904,Arnold,35
54,1904,Michael,30
54,1904,Peter,30
55,1904,Claude,29
55,1904,Edgar,29
55,1904,Geoffrey,29
55,1904,Ralph,29
56,1904,Ian,27
56,1904,Noel,27
56,1904,Owen,27
57,1904,Gilbert,26
57,1904,Laurence,26
57,1904,Sidney,26
58,1904,Allen,25
59,1904,Ivan,24
60,1904,Daniel,23
60,1904,Malcolm,23
60,1904,Martin,23
60,1904,Percival,23
61,1904,Louis,22
62,1904,Roland,21
63,1904,Benjamin,20
64,1904,Edmund,19
65,1904,Gerald,18
65,1904,Rupert,18
66,1904,Lewis,17
66,1904,Trevor,17
67,1904,Bertie,16
67,1904,Mervyn,16
68,1904,Basil,15
68,1904,Bertram,15
68,1904,Bruce,15
68,1904,Dudley,15
68,1904,Fredrick,15
68,1904,Howard,15
68,1904,Matthew,15
68,1904,Russell,15
68,1904,Stephen,15
69,1904,Athol,14
69,1904,Cedric,14
69,1904,Duncan,14
69,1904,Hubert,14
70,1904,Claud,13
70,1904,Neil,13
70,1904,Oswald,13
70,1904,Roderick,13
70,1904,Stuart,13
71,1904,Carl,12
71,1904,Lancelot,12
71,1904,Murray,12
71,1904,Oliver,12
72,1904,Brian,11
72,1904,Christopher,11
72,1904,Clement,11
72,1904,Desmond,11
73,1904,Archie,10
73,1904,Edmond,10
73,1904,Frances,10
73,1904,Melville,10
73,1904,Nelson,10
73,1904,Reuben,10
73,1904,Vernon,10
73,1904,Vivian,10
1,1905,William,894
2,1905,John,780
3,1905,James,467
4,1905,George,416
5,1905,Charles,355
6,1905,Arthur,320
7,1905,Robert,316
8,1905,Thomas,307
9,1905,Frederick,252
10,1905,Albert,224
11,1905,Leslie,209
12,1905,Alfred,203
13,1905,Edward,195
14,1905,Eric,184
14,1905,Henry,184
15,1905,Francis,175
15,1905,Harold,175
16,1905,Walter,163
17,1905,Alexander,149
18,1905,Ernest,135
19,1905,Stanley,134
20,1905,Joseph,132
21,1905,David,127
22,1905,Herbert,126
23,1905,Leonard,125
23,1905,Norman,125
24,1905,Cecil,116
24,1905,Gordon,116
25,1905,Frank,114
26,1905,Richard,110
27,1905,Reginald,103
28,1905,Cyril,95
29,1905,Roy,90
30,1905,Raymond,88
30,1905,Ronald,88
31,1905,Clarence,87
32,1905,Kenneth,84
33,1905,Douglas,83
34,1905,Jack,82
35,1905,Harry,81
36,1905,Donald,77
37,1905,Allan,76
38,1905,Percy,70
39,1905,Hector,65
39,1905,Hugh,65
40,1905,Victor,62
41,1905,Andrew,61
42,1905,Horace,60
43,1905,Samuel,57
44,1905,Edwin,56
45,1905,Ian,53
46,1905,Wilfred,50
47,1905,Alan,49
48,1905,Colin,48
48,1905,Sydney,48
49,1905,Maurice,47
50,1905,Claude,45
50,1905,Patrick,45
51,1905,Archibald,42
51,1905,Lawrence,42
52,1905,Keith,40
53,1905,Clifford,39
54,1905,Lionel,36
55,1905,Ivan,35
56,1905,Ralph,33
57,1905,Edgar,32
57,1905,Michael,32
58,1905,Daniel,31
58,1905,Philip,31
58,1905,Sidney,31
59,1905,Leo,30
59,1905,Noel,30
60,1905,Gilbert,28
60,1905,Lewis,28
61,1905,Geoffrey,27
62,1905,Allen,24
62,1905,Arnold,24
62,1905,Louis,24
62,1905,Nelson,24
63,1905,Bernard,23
63,1905,Percival,23
63,1905,Stuart,23
63,1905,Trevor,23
64,1905,Martin,22
65,1905,Gerald,20
65,1905,Owen,20
65,1905,Vincent,20
66,1905,Malcolm,19
66,1905,Mervyn,19
66,1905,Peter,19
66,1905,Roland,19
67,1905,Terence,18
68,1905,Howard,17
68,1905,Hubert,17
68,1905,Neil,17
69,1905,Clement,16
69,1905,Duncan,16
69,1905,Huia,16
69,1905,Laurence,16
70,1905,Aubrey,15
70,1905,Oswald,15
71,1905,Carl,14
71,1905,Desmond,14
71,1905,Vivian,14
71,1905,Wallace,14
72,1905,Brian,13
72,1905,Cedric,13
72,1905,Claud,13
72,1905,Clive,13
72,1905,Matthew,13
72,1905,Roderick,13
72,1905,Russell,13
72,1905,Stephen,13
73,1905,Dudley,12
73,1905,Lancelot,12
73,1905,Maxwell,12
73,1905,Paul,12
73,1905,Theodore,12
74,1905,Athol,11
74,1905,Edmund,11
74,1905,Oscar,11
74,1905,Selwyn,11
75,1905,Bruce,10
75,1905,Fred,10
75,1905,Lester,10
75,1905,Mark,10
75,1905,Rowland,10
75,1905,Vernon,10
1,1906,William,888
2,1906,John,784
3,1906,James,489
4,1906,George,425
5,1906,Robert,353
6,1906,Charles,335
7,1906,Thomas,312
8,1906,Arthur,309
9,1906,Albert,247
10,1906,Frederick,222
11,1906,Edward,209
12,1906,Henry,203
13,1906,Leslie,200
14,1906,Francis,191
15,1906,Harold,184
16,1906,Eric,180
17,1906,Ernest,164
18,1906,Alfred,161
19,1906,Walter,160
20,1906,Alexander,157
21,1906,Norman,154
22,1906,Leonard,151
23,1906,Herbert,149
24,1906,Stanley,142
25,1906,Frank,140
26,1906,Ronald,131
27,1906,David,130
28,1906,Richard,129
29,1906,Joseph,126
30,1906,Gordon,125
31,1906,Douglas,106
32,1906,Roy,105
33,1906,Reginald,103
34,1906,Cyril,99
35,1906,Cecil,92
35,1906,Clarence,92
36,1906,Jack,90
37,1906,Kenneth,88
38,1906,Raymond,85
39,1906,Allan,74
40,1906,Donald,73
41,1906,Harry,64
41,1906,Sydney,64
42,1906,Percy,63
43,1906,Andrew,56
43,1906,Hugh,56
43,1906,Samuel,56
43,1906,Victor,56
44,1906,Claude,52
44,1906,Patrick,52
44,1906,Wilfred,52
45,1906,Hector,51
46,1906,Alan,50
47,1906,Clifford,48
48,1906,Colin,47
48,1906,Horace,47
48,1906,Maurice,47
49,1906,Archibald,46
49,1906,Lawrence,46
50,1906,Ivan,42
50,1906,Keith,42
50,1906,Peter,42
51,1906,Edwin,39
52,1906,Bernard,38
52,1906,Gilbert,38
53,1906,Lionel,36
54,1906,Daniel,34
55,1906,Edgar,33
55,1906,Ian,33
55,1906,Ralph,33
56,1906,Owen,31
57,1906,Michael,30
57,1906,Philip,30
58,1906,Arnold,29
58,1906,Louis,29
58,1906,Noel,29
59,1906,Allen,28
59,1906,Leo,28
59,1906,Stephen,28
60,1906,Geoffrey,27
60,1906,Percival,27
60,1906,Trevor,27
61,1906,Benjamin,26
62,1906,Stuart,23
63,1906,Basil,21
63,1906,Lewis,21
63,1906,Nelson,21
63,1906,Sidney,21
64,1906,Duncan,20
64,1906,Howard,20
64,1906,Vincent,20
65,1906,Athol,19
65,1906,Laurence,19
66,1906,Fredrick,18
66,1906,Vivian,18
67,1906,Malcolm,17
67,1906,Stewart,17
67,1906,Wallace,17
68,1906,Oswald,16
69,1906,Archie,15
69,1906,Bruce,15
69,1906,Claud,15
69,1906,Gerald,15
69,1906,Mervyn,15
70,1906,Aubrey,14
70,1906,Bertram,14
70,1906,Carl,14
70,1906,Cedric,14
70,1906,Desmond,14
70,1906,Martin,14
70,1906,Neville,14
70,1906,Phillip,14
71,1906,Matthew,13
71,1906,Terence,13
72,1906,Angus,12
72,1906,Edmund,12
72,1906,Guy,12
72,1906,Ivor,12
72,1906,Russell,12
72,1906,Seddon,12
73,1906,Christopher,11
73,1906,Huia,11
73,1906,Oliver,11
73,1906,Roland,11
73,1906,Selwyn,11
74,1906,Anthony,10
74,1906,Dudley,10
74,1906,Hubert,10
74,1906,Lindsay,10
74,1906,Maxwell,10
74,1906,Neil,10
74,1906,Oscar,10
74,1906,Rupert,10
74,1906,Wilfrid,10
1,1907,William,901
2,1907,John,875
3,1907,George,485
4,1907,James,478
5,1907,Robert,394
6,1907,Thomas,371
7,1907,Charles,350
8,1907,Arthur,340
9,1907,Frederick,254
10,1907,Albert,227
11,1907,Henry,223
12,1907,Alfred,213
13,1907,Edward,210
14,1907,Leslie,203
15,1907,Walter,197
16,1907,Harold,190
17,1907,Eric,187
18,1907,Ernest,174
19,1907,David,163
19,1907,Francis,163
20,1907,Alexander,162
21,1907,Herbert,144
22,1907,Norman,140
23,1907,Leonard,132
24,1907,Joseph,131
25,1907,Ronald,127
25,1907,Stanley,127
26,1907,Richard,125
27,1907,Frank,120
28,1907,Raymond,117
29,1907,Gordon,115
30,1907,Kenneth,108
31,1907,Jack,106
32,1907,Cecil,98
32,1907,Reginald,98
33,1907,Cyril,97
34,1907,Douglas,95
35,1907,Clarence,93
36,1907,Roy,85
37,1907,Donald,82
38,1907,Harry,75
39,1907,Allan,74
39,1907,Sydney,74
40,1907,Percy,72
41,1907,Hector,71
42,1907,Maurice,69
43,1907,Victor,66
44,1907,Andrew,64
45,1907,Hugh,59
46,1907,Samuel,58
47,1907,Colin,52
48,1907,Alan,51
48,1907,Edwin,51
49,1907,Ian,50
50,1907,Claude,48
50,1907,Clifford,48
50,1907,Lawrence,48
51,1907,Archibald,47
52,1907,Edgar,46
53,1907,Horace,42
53,1907,Patrick,42
54,1907,Ivan,41
55,1907,Gilbert,37
55,1907,Keith,37
55,1907,Philip,37
55,1907,Wilfred,37
56,1907,Basil,36
56,1907,Geoffrey,36
56,1907,Lionel,36
57,1907,Arnold,33
57,1907,Leo,33
58,1907,Bernard,32
58,1907,Louis,32
58,1907,Noel,32
58,1907,Ralph,32
59,1907,Percival,31
60,1907,Owen,30
61,1907,Daniel,28
62,1907,Laurence,27
62,1907,Mervyn,27
62,1907,Peter,27
63,1907,Malcolm,26
63,1907,Michael,26
63,1907,Roland,26
63,1907,Sidney,26
64,1907,Wallace,25
65,1907,Howard,24
66,1907,Lewis,23
66,1907,Trevor,23
67,1907,Bruce,22
68,1907,Benjamin,21
69,1907,Athol,20
69,1907,Vernon,20
70,1907,Gerald,19
70,1907,Stewart,19
71,1907,Bertie,18
71,1907,Martin,18
71,1907,Neil,18
71,1907,Russell,18
72,1907,Duncan,17
72,1907,Vincent,17
73,1907,Allen,16
73,1907,Matthew,16
73,1907,Oliver,16
73,1907,Oswald,16
73,1907,Vivian,16
74,1907,Bertram,15
74,1907,Rupert,15
74,1907,Stephen,15
74,1907,Stuart,15
75,1907,Anthony,14
75,1907,Carl,14
76,1907,Desmond,13
76,1907,Godfrey,13
76,1907,Hubert,13
76,1907,Lindsay,13
76,1907,Morris,13
77,1907,Archie,12
77,1907,Fred,12
77,1907,Graham,12
77,1907,Nelson,12
77,1907,Roderick,12
77,1907,Terence,12
77,1907,Wilfrid,12
78,1907,Claud,11
78,1907,Edmund,11
78,1907,Milton,11
78,1907,Selwyn,11
79,1907,Angus,10
79,1907,Cedric,10
79,1907,Melville,10
79,1907,Phillip,10
1,1908,William,851
2,1908,John,842
3,1908,James,538
4,1908,George,422
5,1908,Thomas,402
6,1908,Robert,396
7,1908,Charles,376
8,1908,Arthur,291
9,1908,Frederick,264
10,1908,Leslie,231
11,1908,Albert,216
12,1908,Eric,215
13,1908,Edward,203
14,1908,Alfred,200
14,1908,Henry,200
15,1908,Francis,195
16,1908,Ernest,187
17,1908,Harold,173
18,1908,Walter,172
19,1908,David,167
20,1908,Norman,155
21,1908,Stanley,153
22,1908,Ronald,145
23,1908,Richard,142
24,1908,Frank,141
25,1908,Joseph,138
26,1908,Herbert,137
27,1908,Kenneth,135
28,1908,Gordon,133
29,1908,Leonard,129
30,1908,Alexander,128
31,1908,Cyril,119
31,1908,Raymond,119
32,1908,Jack,114
32,1908,Reginald,114
33,1908,Donald,109
34,1908,Douglas,104
35,1908,Cecil,95
35,1908,Clarence,95
36,1908,Roy,88
37,1908,Allan,82
38,1908,Harry,71
38,1908,Victor,71
39,1908,Andrew,69
39,1908,Maurice,69
40,1908,Alan,67
41,1908,Hugh,64
41,1908,Percy,64
42,1908,Colin,61
43,1908,Sydney,59
44,1908,Ian,57
44,1908,Patrick,57
45,1908,Archibald,55
46,1908,Clifford,54
47,1908,Keith,53
48,1908,Lawrence,51
49,1908,Claude,50
50,1908,Philip,49
50,1908,Wilfred,49
51,1908,Bernard,48
52,1908,Hector,47
53,1908,Lionel,46
54,1908,Peter,45
55,1908,Ivan,44
56,1908,Gilbert,42
57,1908,Noel,41
58,1908,Edwin,40
58,1908,Horace,40
58,1908,Ralph,40
58,1908,Samuel,40
59,1908,Geoffrey,38
60,1908,Edgar,37
61,1908,Allen,35
62,1908,Michael,33
62,1908,Trevor,33
63,1908,Leo,32
63,1908,Sidney,32
64,1908,Mervyn,29
65,1908,Arnold,27
65,1908,Laurence,27
65,1908,Lewis,27
66,1908,Malcolm,25
67,1908,Basil,24
68,1908,Owen,23
69,1908,Percival,22
69,1908,Vernon,22
70,1908,Daniel,21
70,1908,Phillip,21
70,1908,Selwyn,21
70,1908,Stephen,21
71,1908,Vincent,20
72,1908,Dudley,19
72,1908,Duncan,19
72,1908,Howard,19
73,1908,Louis,18
73,1908,Neil,18
74,1908,Athol,17
74,1908,Gerald,17
74,1908,Martin,17
75,1908,Bruce,16
75,1908,Carl,16
76,1908,Angus,15
76,1908,Oswald,15
76,1908,Roland,15
76,1908,Vivian,15
77,1908,Archie,14
77,1908,Desmond,14
77,1908,Hubert,14
77,1908,Matthew,14
77,1908,Rupert,14
77,1908,Stuart,14
78,1908,Cedric,13
78,1908,Fredrick,13
78,1908,Neville,13
78,1908,Wallace,13
79,1908,Clement,12
79,1908,Graham,12
79,1908,Lester,12
79,1908,Theodore,12
80,1908,Aubrey,11
80,1908,Benjamin,11
80,1908,Denis,11
80,1908,Lloyd,11
80,1908,Nelson,11
80,1908,Russell,11
80,1908,Terence,11
81,1908,Alec,10
81,1908,Bertram,10
81,1908,Edmund,10
81,1908,Lindsay,10
81,1908,Maxwell,10
81,1908,Oliver,10
81,1908,Oscar,10
81,1908,Roger,10
81,1908,Rowland,10
81,1908,Tom,10
1,1909,William,898
2,1909,John,858
3,1909,James,527
4,1909,George,427
5,1909,Robert,394
6,1909,Thomas,346
7,1909,Arthur,340
8,1909,Charles,335
9,1909,Frederick,259
10,1909,Albert,229
11,1909,Leslie,215
12,1909,Edward,214
13,1909,Alfred,200
14,1909,Eric,199
15,1909,Henry,197
16,1909,Harold,189
17,1909,Ernest,184
18,1909,Alexander,172
19,1909,Walter,170
20,1909,Gordon,169
21,1909,Ronald,166
22,1909,Norman,155
23,1909,Francis,145
24,1909,David,143
25,1909,Herbert,142
26,1909,Kenneth,140
27,1909,Leonard,139
28,1909,Richard,136
29,1909,Joseph,134
30,1909,Stanley,133
31,1909,Frank,129
32,1909,Raymond,128
33,1909,Reginald,123
34,1909,Cyril,120
35,1909,Allan,108
36,1909,Cecil,107
36,1909,Douglas,107
37,1909,Jack,106
38,1909,Roy,85
39,1909,Donald,84
40,1909,Sydney,82
41,1909,Clarence,79
42,1909,Harry,77
43,1909,Ian,76
44,1909,Keith,73
45,1909,Colin,71
45,1909,Victor,71
46,1909,Andrew,67
46,1909,Clifford,67
47,1909,Hugh,63
48,1909,Alan,62
49,1909,Percy,60
50,1909,Samuel,59
51,1909,Maurice,55
52,1909,Patrick,54
53,1909,Hector,50
54,1909,Ivan,49
55,1909,Leo,47
56,1909,Ralph,45
57,1909,Edwin,44
57,1909,Lawrence,44
57,1909,Wilfred,44
58,1909,Bernard,43
59,1909,Arnold,41
59,1909,Claude,41
60,1909,Sidney,39
61,1909,Noel,37
62,1909,Allen,36
62,1909,Archibald,36
62,1909,Gilbert,36
62,1909,Trevor,36
63,1909,Edgar,35
63,1909,Peter,35
63,1909,Vincent,35
64,1909,Bruce,33
64,1909,Howard,33
65,1909,Geoffrey,31
65,1909,Owen,31
66,1909,Horace,29
66,1909,Mervyn,29
66,1909,Michael,29
66,1909,Philip,29
